end_time,mean_3_days,mean_5_days,mean_7_days,change_cons_3_5,change_cons_3_7,max_temp,min_temp,mean_temp,median_temp,range_temp,diff_cons_now_1_day,diff_cons_now_2_day,diff_cons_now_3_day,diff_cons_now_4_day,diff_cons_now_5_day,diff_cons_now_6_day,diff_cons_now_7_day,diff_cons_now_8_day,diff_cons_now_9_day,diff_cons_now_10_day,diff_max_temp_now_1_day,diff_max_temp_now_2_day,diff_max_temp_now_3_day,diff_max_temp_now_4_day,diff_max_temp_now_5_day,diff_max_temp_now_6_day,diff_max_temp_now_7_day,diff_max_temp_now_8_day,diff_max_temp_now_9_day,diff_min_temp_now_1_day,diff_min_temp_now_2_day,diff_min_temp_now_3_day,diff_min_temp_now_4_day,diff_min_temp_now_5_day,diff_min_temp_now_6_day,diff_min_temp_now_7_day,diff_min_temp_now_8_day,diff_min_temp_now_9_day,diff_mean_temp_now_1_day,diff_mean_temp_now_2_day,diff_mean_temp_now_3_day,diff_mean_temp_now_4_day,diff_mean_temp_now_5_day,diff_mean_temp_now_6_day,diff_mean_temp_now_7_day,diff_mean_temp_now_8_day,diff_mean_temp_now_9_day
2017-04-12 06:00:00,0.022333,0.0268,0.0335,-0.004467,-0.011167,7,5,5.714286,6,2,0.0134,0.0201,0,0,-0.0201,-0.0134,0.0201,-0.0536,0.0268,0.0268,-12,-10,-3,-3,-4,-6,-6,-2,-7,0,0,1,1,2,1,2,2,1,-3.791667,-4.375,-1.333333,-0.958333,-0.791667,-1.583333,-0.791667,-0.5,-3.25
2017-04-13 06:00:00,0.037967,0.03216,0.035414,0.005807,0.002552,7,5,5.571429,5,2,0.0268,0.0402,0.0469,0.0268,0.0268,0.0067,0.0134,0.0469,-0.0268,0.0536,-4,-12,-10,-3,-3,-4,-6,-6,-2,2,0,0,1,1,2,1,2,2,-0.125,-3.791667,-4.375,-1.333333,-0.958333,-0.791667,-1.583333,-0.791667,-0.5
2017-04-14 06:00:00,0.058067,0.04154,0.039243,0.016527,0.018824,7,5,5.857143,6,2,0.0201,0.0469,0.0603,0.067,0.0469,0.0469,0.0268,0.0335,0.067,-0.0067,-2,-4,-12,-10,-3,-3,-4,-6,-6,2,2,0,0,1,1,2,1,2,-0.166667,-0.125,-3.791667,-4.375,-1.333333,-0.958333,-0.791667,-1.583333,-0.791667
2017-04-15 06:00:00,0.055833,0.04422,0.038286,0.011613,0.017548,6,5,5.142857,5,1,-0.0536,-0.0335,-0.0067,0.0067,0.0134,-0.0067,-0.0067,-0.0268,-0.0201,0.0134,-4,-3,-5,-13,-11,-4,-4,-5,-7,1,1,1,-1,-1,0,0,1,0,-1.333333,-1.166667,-1.125,-4.791667,-5.375,-2.333333,-1.958333,-1.791667,-2.583333
2017-04-16 06:00:00,0.062533,0.05628,0.044986,0.006253,0.017548,6,6,6,6,0,0.0536,0,0.0201,0.0469,0.0603,0.067,0.0469,0.0469,0.0268,0.0335,-5,-4,-3,-5,-13,-11,-4,-4,-5,1,1,1,1,-1,-1,0,0,1,-0.833333,-1.333333,-1.166667,-1.125,-4.791667,-5.375,-2.333333,-1.958333,-1.791667
2017-04-17 06:00:00,0.0469,0.05628,0.047857,-0.00938,-0.000957,5,2,2.857143,2,3,-0.0469,0.0067,-0.0469,-0.0268,0,0.0134,0.0201,0,0,-0.0201,-4,-6,-5,-4,-6,-14,-12,-5,-5,0,0,0,0,0,-2,-2,-1,-1,-1.916667,-1.833333,-2.333333,-2.166667,-2.125,-5.791667,-6.375,-3.333333,-2.958333
2017-04-18 06:00:00,0.0603,0.05762,0.054557,0.00268,0.005743,3,1,1.857143,2,2,0.0335,-0.0134,0.0402,-0.0134,0.0067,0.0335,0.0469,0.0536,0.0335,0.0335,-4,-6,-8,-7,-6,-8,-16,-14,-7,1,-2,-2,-2,-2,-2,-4,-4,-3,-1.125,-3.916667,-3.833333,-4.333333,-4.166667,-4.125,-7.791667,-8.375,-5.333333
2017-04-19 06:00:00,0.044667,0.04824,0.054557,-0.003573,-0.00989,2,0,1.142857,1,2,-0.0335,0,-0.0469,0.0067,-0.0469,-0.0268,0,0.0134,0.0201,0,-5,-5,-7,-9,-8,-7,-9,-17,-15,1,0,-3,-3,-3,-3,-3,-5,-5,-1.916667,-2.125,-4.916667,-4.833333,-5.333333,-5.166667,-5.125,-8.791667,-9.375
2017-04-20 06:00:00,0.055833,0.05628,0.055514,-0.000447,0.000319,1,-2,-1.428571,-2,3,0.0335,0,0.0335,-0.0134,0.0402,-0.0134,0.0067,0.0335,0.0469,0.0536,-6,-6,-6,-8,-10,-9,-8,-10,-18,1,0,-1,-4,-4,-4,-4,-4,-6,-2.041667,-2.916667,-3.125,-5.916667,-5.833333,-6.333333,-6.166667,-6.125,-9.791667
2017-04-21 06:00:00,0.044667,0.0469,0.048814,-0.002233,-0.004148,0,-4,-3,-4,4,-0.0335,0,-0.0335,0,-0.0469,0.0067,-0.0469,-0.0268,0,0.0134,-6,-7,-7,-7,-9,-11,-10,-9,-11,2,0,-1,-2,-5,-5,-5,-5,-5,-1.541667,-3.041667,-3.916667,-4.125,-6.916667,-6.833333,-7.333333,-7.166667,-7.125
2017-04-22 06:00:00,0.0603,0.05628,0.056471,0.00402,0.003829,8,6,6.285714,6,2,0.0469,0.0134,0.0469,0.0134,0.0469,0,0.0536,0,0.0201,0.0469,0,2,1,1,1,-1,-3,-2,-1,12,10,8,7,6,3,3,3,3,4.583333,6.458333,4.958333,4.083333,3.875,1.083333,1.166667,0.666667,0.833333
2017-04-23 06:00:00,0.051367,0.05092,0.050729,0.000447,0.000638,8,5,6.142857,6,3,-0.0402,0.0067,-0.0268,0.0067,-0.0268,0.0067,-0.0402,0.0134,-0.0402,-0.0201,-2,0,2,1,1,1,-1,-3,-2,3,12,10,8,7,6,3,3,3,1.75,4.583333,6.458333,4.958333,4.083333,3.875,1.083333,1.166667,0.666667
2017-04-24 06:00:00,0.055833,0.0536,0.052643,0.002233,0.00319,6,5,5.714286,6,1,0.0067,-0.0335,0.0134,-0.0201,0.0134,-0.0201,0.0134,-0.0335,0.0201,-0.0335,-2,-4,-2,0,-1,-1,-1,-3,-5,2,1,10,8,6,5,4,1,1,0.041667,-0.25,2.583333,4.458333,2.958333,2.083333,1.875,-0.916667,-0.833333
2017-04-25 06:00:00,0.062533,0.0603,0.057429,0.002233,0.005105,8,6,6.428571,6,2,0.0536,0.0603,0.0201,0.067,0.0335,0.067,0.0335,0.067,0.0201,0.0737,-1,0,-2,0,2,1,1,1,-1,3,4,3,12,10,8,7,6,3,1.916667,2.041667,1.75,4.583333,6.458333,4.958333,4.083333,3.875,1.083333
2017-04-26 06:00:00,0.089333,0.07772,0.069871,0.011613,0.019462,6,6,6,6,0,0.0201,0.0737,0.0804,0.0402,0.0871,0.0536,0.0871,0.0536,0.0871,0.0402,-2,-3,-2,-4,-2,0,-1,-1,-1,3,1,2,1,10,8,6,5,4,0.041667,-0.083333,0.041667,-0.25,2.583333,4.458333,2.958333,2.083333,1.875
2017-04-27 06:00:00,0.109433,0.08308,0.075614,0.026353,0.033819,8,6,6.285714,6,2,-0.0134,0.0067,0.0603,0.067,0.0268,0.0737,0.0402,0.0737,0.0402,0.0737,1,0,-1,0,-2,0,2,1,1,4,5,3,4,3,12,10,8,7,2,2.041667,1.916667,2.041667,1.75,4.583333,6.458333,4.958333,4.083333
2017-04-28 06:00:00,0.091567,0.08442,0.077529,0.007147,0.014038,11,4,6.285714,6,7,-0.0603,-0.0737,-0.0536,0,0.0067,-0.0335,0.0134,-0.0201,0.0134,-0.0201,3,4,3,2,3,1,3,5,4,7,7,8,6,7,6,15,13,11,4.916667,5,5.041667,4.916667,5.041667,4.75,7.583333,9.458333,7.958333
2017-04-29 06:00:00,0.0536,0.07638,0.067,-0.02278,-0.0134,8,5,6.285714,6,3,-0.0402,-0.1005,-0.1139,-0.0938,-0.0402,-0.0335,-0.0737,-0.0268,-0.0603,-0.0268,-3,0,1,0,-1,0,-2,0,2,4,4,4,5,3,4,3,12,10,1.875,1.916667,2,2.041667,1.916667,2.041667,1.75,4.583333,6.458333
2017-04-30 06:00:00,0.017867,0.05628,0.061257,-0.038413,-0.04339,6,6,6,6,0,-0.0067,-0.0469,-0.1072,-0.1206,-0.1005,-0.0469,-0.0402,-0.0804,-0.0335,-0.067,-6,-5,-2,-1,-2,-3,-2,-4,-2,1,2,2,2,3,1,2,1,10,-0.291667,-0.125,-0.083333,0,0.041667,-0.083333,0.041667,-0.25,2.583333
2017-05-01 06:00:00,0.002233,0.03216,0.054557,-0.029927,-0.052324,6,5,5.857143,6,1,0,-0.0067,-0.0469,-0.1072,-0.1206,-0.1005,-0.0469,-0.0402,-0.0804,-0.0335,0,-6,-5,-2,-1,-2,-3,-2,-4,2,1,2,2,2,3,1,2,1,0.166667,-0.291667,-0.125,-0.083333,0,0.041667,-0.083333,0.041667,-0.25
2017-05-02 06:00:00,0,0.01072,0.0402,-0.01072,-0.0402,6,5,5.857143,6,1,0,0,-0.0067,-0.0469,-0.1072,-0.1206,-0.1005,-0.0469,-0.0402,-0.0804,-1,0,-6,-5,-2,-1,-2,-3,-2,2,2,1,2,2,2,3,1,2,0.125,0.166667,-0.291667,-0.125,-0.083333,0,0.041667,-0.083333,0.041667
2017-05-03 06:00:00,0,0.00134,0.022971,-0.00134,-0.022971,6,6,6,6,0,0,0,0,-0.0067,-0.0469,-0.1072,-0.1206,-0.1005,-0.0469,-0.0402,-2,-1,0,-6,-5,-2,-1,-2,-3,1,2,2,1,2,2,2,3,1,-0.083333,0.125,0.166667,-0.291667,-0.125,-0.083333,0,0.041667,-0.083333
2017-05-04 06:00:00,0,0,0.007657,0,-0.007657,7,6,6.142857,6,1,0,0,0,0,-0.0067,-0.0469,-0.1072,-0.1206,-0.1005,-0.0469,-1,-1,0,1,-5,-4,-1,0,-1,1,2,3,3,2,3,3,3,4,0.791667,0.916667,1.125,1.166667,0.708333,0.875,0.916667,1,1.041667
2017-05-05 06:00:00,0.002233,0.00134,0.001914,0.000893,0.000319,10,9,9.285714,9,1,0.0067,0.0067,0.0067,0.0067,0.0067,0,-0.0402,-0.1005,-0.1139,-0.0938,0,2,2,3,4,-2,-1,2,3,4,4,5,6,6,5,6,6,6,2.458333,3.791667,3.916667,4.125,4.166667,3.708333,3.875,3.916667,4
2017-05-06 06:00:00,0.002233,0.00134,0.000957,0.000893,0.001276,10,9,9.285714,9,1,-0.0067,0,0,0,0,0,-0.0067,-0.0469,-0.1072,-0.1206,-3,0,2,2,3,4,-2,-1,2,1,4,4,5,6,6,5,6,6,0.458333,2.458333,3.791667,3.916667,4.125,4.166667,3.708333,3.875,3.916667
2017-05-07 06:00:00,0.002233,0.00134,0.000957,0.000893,0.001276,10,8,9.428571,10,2,0,-0.0067,0,0,0,0,0,-0.0067,-0.0469,-0.1072,-4,-3,0,2,2,3,4,-2,-1,1,1,4,4,5,6,6,5,6,0.166667,0.458333,2.458333,3.791667,3.916667,4.125,4.166667,3.708333,3.875
2017-05-08 06:00:00,0,0.00134,0.000957,-0.00134,-0.000957,10,9,9.285714,9,1,0,0,-0.0067,0,0,0,0,0,-0.0067,-0.0469,-3,-4,-3,0,2,2,3,4,-2,2,1,1,4,4,5,6,6,5,0.458333,0.166667,0.458333,2.458333,3.791667,3.916667,4.125,4.166667,3.708333
2017-05-09 06:00:00,0.022333,0.01474,0.010529,0.007593,0.011805,10,8,9,9,2,0.067,0.067,0.067,0.0603,0.067,0.067,0.067,0.067,0.067,0.0603,-1,-3,-4,-3,0,2,2,3,4,1,2,1,1,4,4,5,6,6,0.416667,0.458333,0.166667,0.458333,2.458333,3.791667,3.916667,4.125,4.166667
2017-05-10 06:00:00,0.0536,0.03216,0.023929,0.02144,0.029671,10,9,9.571429,10,1,0.0268,0.0938,0.0938,0.0938,0.0871,0.0938,0.0938,0.0938,0.0938,0.0938,-3,-1,-3,-4,-3,0,2,2,3,2,1,2,1,1,4,4,5,6,0.583333,0.416667,0.458333,0.166667,0.458333,2.458333,3.791667,3.916667,4.125
2017-05-11 06:00:00,0.062533,0.03752,0.027757,0.025013,0.034776,14,9,10,9,5,-0.067,-0.0402,0.0268,0.0268,0.0268,0.0201,0.0268,0.0268,0.0268,0.0268,4,1,3,1,0,1,4,6,6,6,6,5,6,5,5,8,8,9,4.666667,4.583333,4.416667,4.458333,4.166667,4.458333,6.458333,7.791667,7.916667
2017-05-12 06:00:00,0.0402,0.03752,0.0268,0.00268,0.0134,10,9,9.571429,10,1,-0.0268,-0.0938,-0.067,0,0,0,-0.0067,0,0,0,-4,0,-3,-1,-3,-4,-3,0,2,1,2,2,1,2,1,1,4,4,0.458333,0.666667,0.583333,0.416667,0.458333,0.166667,0.458333,2.458333,3.791667
2017-05-13 06:00:00,0.008933,0.03752,0.0268,-0.028587,-0.017867,10,9,9.571429,10,1,0,-0.0268,-0.0938,-0.067,0,0,0,-0.0067,0,0,0,-4,0,-3,-1,-3,-4,-3,0,1,1,2,2,1,2,1,1,4,0.5,0.458333,0.666667,0.583333,0.416667,0.458333,0.166667,0.458333,2.458333
2017-05-14 06:00:00,0,0.02412,0.0268,-0.02412,-0.0268,13,9,10,10,4,0,0,-0.0268,-0.0938,-0.067,0,0,0,-0.0067,0,2,3,-1,3,0,2,0,-1,0,5,4,4,5,5,4,5,4,4,3.541667,3.5,3.458333,3.666667,3.583333,3.416667,3.458333,3.166667,3.458333
2017-05-15 06:00:00,0,0.00536,0.0268,-0.00536,-0.0268,10,8,9.428571,10,2,0,0,0,-0.0268,-0.0938,-0.067,0,0,0,-0.0067,-3,-1,0,-4,0,-3,-1,-3,-4,1,2,1,1,2,2,1,2,1,0.083333,0.541667,0.5,0.458333,0.666667,0.583333,0.416667,0.458333,0.166667
2017-05-16 06:00:00,0,0,0.017229,0,-0.017229,11,9,9.571429,9,2,0,0,0,0,-0.0268,-0.0938,-0.067,0,0,0,1,-2,0,1,-3,1,-2,0,-2,3,2,3,2,2,3,3,2,3,1.625,1.083333,1.541667,1.5,1.458333,1.666667,1.583333,1.416667,1.458333
2017-05-17 06:00:00,0,0,0.003829,0,-0.003829,11,7,8.428571,8,4,0,0,0,0,0,-0.0268,-0.0938,-0.067,0,0,0,1,-2,0,1,-3,1,-2,0,3,3,2,3,2,2,3,3,2,1.583333,1.625,1.083333,1.541667,1.5,1.458333,1.666667,1.583333,1.416667
2017-05-18 06:00:00,0,0,0,0,0,15,13,13.428571,13,2,0,0,0,0,0,0,-0.0268,-0.0938,-0.067,0,-3,4,5,2,4,5,1,5,2,8,7,7,6,7,6,6,7,7,1.291667,5.583333,5.625,5.083333,5.541667,5.5,5.458333,5.666667,5.583333
2017-05-19 06:00:00,0,0,0,0,0,17,13,14.714286,15,4,0,0,0,0,0,0,0,-0.0268,-0.0938,-0.067,-5,-1,6,7,4,6,7,3,7,4,10,9,9,8,9,8,8,9,-0.625,3.291667,7.583333,7.625,7.083333,7.541667,7.5,7.458333,7.666667
2017-05-20 06:00:00,0,0,0,0,0,18,15,16.428571,16,3,0,0,0,0,0,0,0,0,-0.0268,-0.0938,-8,-4,0,7,8,5,7,8,4,5,5,11,10,10,9,10,9,9,-2,0.375,4.291667,8.583333,8.625,8.083333,8.541667,8.5,8.458333
2017-05-21 06:00:00,0,0,0,0,0,19,14,16.142857,16,5,0,0,0,0,0,0,0,0,0,-0.0268,-8,-7,-3,1,8,9,6,8,9,4,6,6,12,11,11,10,11,10,-2.708333,-1,1.375,5.291667,9.583333,9.625,9.083333,9.541667,9.5
2017-05-22 06:00:00,0,0,0,0,0,14,9,10.428571,10,5,0,0,0,0,0,0,0,0,0,0,-5,-13,-12,-8,-4,3,4,1,3,3,-1,1,1,7,6,6,5,6,-0.75,-7.708333,-6,-3.625,0.291667,4.583333,4.625,4.083333,4.541667
2017-05-23 06:00:00,0,0,0,0,0,13,6,8.142857,7,7,0,0,0,0,0,0,0,0,0,0,-5,-6,-14,-13,-9,-5,2,3,0,5,2,-2,0,0,6,5,5,4,-0.916667,-1.75,-8.708333,-7,-4.625,-0.708333,3.583333,3.625,3.083333
2017-05-24 06:00:00,0,0,0,0,0,16,6,8.857143,7,10,0,0,0,0,0,0,0,0,0,0,-4,-2,-3,-11,-10,-6,-2,5,6,10,8,5,1,3,3,9,8,8,1.708333,2.083333,1.25,-5.708333,-4,-1.625,2.291667,6.583333,6.625
2017-05-25 06:00:00,0.0067,0.00402,0.002871,0.00268,0.003829,14,11,12.285714,12,3,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,-9,-6,-4,-5,-13,-12,-8,-4,3,8,8,6,3,-1,1,1,7,6,-2.375,-0.291667,0.083333,-0.75,-7.708333,-6,-3.625,0.291667,4.583333
2017-05-26 06:00:00,0.0134,0.00804,0.005743,0.00536,0.007657,11,8,8.857143,8,3,0,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,-3,-12,-9,-7,-8,-16,-15,-11,-7,4,5,5,3,0,-4,-2,-2,4,-0.083333,-5.375,-3.291667,-2.916667,-3.75,-10.708333,-9,-6.625,-2.708333
2017-05-27 06:00:00,0.017867,0.01072,0.007657,0.007147,0.01021,14,9,10.285714,9,5,-0.0067,-0.0067,0.0134,0.0134,0.0134,0.0134,0.0134,0.0134,0.0134,0.0134,-3,0,-9,-6,-4,-5,-13,-12,-8,6,7,8,8,6,3,-1,1,1,1.791667,2.916667,-2.375,-0.291667,0.083333,-0.75,-7.708333,-6,-3.625
2017-05-28 06:00:00,0.011167,0.01072,0.007657,0.000447,0.00351,16,9,11,10,7,-0.0134,-0.0201,-0.0201,0,0,0,0,0,0,0,-5,-1,2,-7,-4,-2,-3,-11,-10,7,8,9,10,10,8,5,1,3,0.791667,3.791667,4.916667,-0.375,1.708333,2.083333,1.25,-5.708333,-4
2017-05-29 06:00:00,0.0134,0.01608,0.011486,-0.00268,0.001914,18,11,13.857143,13,7,0.0268,0.0134,0.0067,0.0067,0.0268,0.0268,0.0268,0.0268,0.0268,0.0268,-6,-3,1,4,-5,-2,0,-1,-9,9,9,10,11,12,12,10,7,3,0.333333,2.791667,5.791667,6.916667,1.625,3.708333,4.083333,3.25,-3.708333
2017-05-30 06:00:00,0.008933,0.01206,0.011486,-0.003127,-0.002552,18,13,15.142857,15,5,-0.0268,0,-0.0134,-0.0201,-0.0201,0,0,0,0,0,-9,-6,-3,1,4,-5,-2,0,-1,7,9,9,10,11,12,12,10,7,-2.25,0.333333,2.791667,5.791667,6.916667,1.625,3.708333,4.083333,3.25
2017-05-31 06:00:00,0.008933,0.00804,0.011486,0.000893,-0.002552,18,13,14.285714,14,5,0,-0.0268,0,-0.0134,-0.0201,-0.0201,0,0,0,0,-5,-9,-6,-3,1,4,-5,-2,0,5,7,9,9,10,11,12,12,10,-0.083333,-2.25,0.333333,2.791667,5.791667,6.916667,1.625,3.708333,4.083333
2017-06-01 06:00:00,0,0.00536,0.008614,-0.00536,-0.008614,17,14,15.285714,15,3,0,0,-0.0268,0,-0.0134,-0.0201,-0.0201,0,0,0,-8,-6,-10,-7,-4,0,3,-6,-3,4,4,6,8,8,9,10,11,11,-0.875,-1.083333,-3.25,-0.666667,1.791667,4.791667,5.916667,0.625,2.708333
2017-06-02 06:00:00,0,0.00536,0.005743,-0.00536,-0.005743,12,10,11,11,2,0,0,0,-0.0268,0,-0.0134,-0.0201,-0.0201,0,0,-9,-13,-11,-15,-12,-9,-5,-2,-11,1,-1,-1,1,3,3,4,5,6,-4.458333,-5.875,-6.083333,-8.25,-5.666667,-3.208333,-0.208333,0.916667,-4.375
2017-06-03 06:00:00,0.004467,0.00268,0.005743,0.001787,-0.001276,13,6,8.428571,7,7,0.0134,0.0134,0.0134,0.0134,-0.0134,0.0134,0,-0.0067,-0.0067,0.0134,-5,-8,-12,-10,-14,-11,-8,-4,-1,5,2,0,0,2,4,4,5,6,-0.583333,-3.458333,-4.875,-5.083333,-7.25,-4.666667,-2.208333,0.791667,1.916667
2017-06-04 06:00:00,0.004467,0.00268,0.005743,0.001787,-0.001276,12,10,10.428571,10,2,-0.0134,0,0,0,0,-0.0268,0,-0.0134,-0.0201,-0.0201,-8,-6,-9,-13,-11,-15,-12,-9,-5,6,4,1,-1,-1,1,3,3,4,-2.208333,-1.583333,-4.458333,-5.875,-6.083333,-8.25,-5.666667,-3.208333,-0.208333
2017-06-05 06:00:00,0.004467,0.00268,0.001914,0.001787,0.002552,16,14,15.285714,15,2,0,-0.0134,0,0,0,0,-0.0268,0,-0.0134,-0.0201,-6,-4,-2,-5,-9,-7,-11,-8,-5,6,10,8,5,3,3,5,7,7,0,1.791667,2.416667,-0.458333,-1.875,-2.083333,-4.25,-1.666667,0.791667
2017-06-06 06:00:00,0,0.00268,0.001914,-0.00268,-0.001914,14,10,11.142857,11,4,0,0,-0.0134,0,0,0,0,-0.0268,0,-0.0134,-3,-8,-6,-4,-7,-11,-9,-13,-10,2,4,8,6,3,1,1,3,5,-1.125,-2,-0.208333,0.416667,-2.458333,-3.875,-4.083333,-6.25,-3.666667
2017-06-07 06:00:00,0,0.00268,0.001914,-0.00268,-0.001914,16,14,14.428571,14,2,0,0,0,-0.0134,0,0,0,0,-0.0268,0,-4,-1,-6,-4,-2,-5,-9,-7,-11,6,4,6,10,8,5,3,3,5,0.5,0.875,0,1.791667,2.416667,-0.458333,-1.875,-2.083333,-4.25
2017-06-08 06:00:00,0,0,0.001914,0,-0.001914,14,12,12.714286,13,2,0,0,0,0,-0.0134,0,0,0,0,-0.0268,-9,-6,-3,-8,-6,-4,-7,-11,-9,0,4,2,4,8,6,3,1,1,-4.125,-1.5,-1.125,-2,-0.208333,0.416667,-2.458333,-3.875,-4.083333
2017-06-09 06:00:00,0,0,0.001914,0,-0.001914,15,12,12.714286,12,3,0,0,0,0,0,-0.0134,0,0,0,0,-3,-8,-5,-2,-7,-5,-3,-6,-10,3,1,5,3,5,9,7,4,2,0.875,-3.125,-0.5,-0.125,-1,0.791667,1.416667,-1.458333,-2.875
2017-06-10 06:00:00,0,0,0,0,0,18,14,15,14,4,0,0,0,0,0,0,-0.0134,0,0,0,-2,0,-5,-2,1,-4,-2,0,-3,6,6,4,8,6,8,12,10,7,2.125,3.875,-0.125,2.5,2.875,2,3.791667,4.416667,1.541667
2017-06-11 06:00:00,0.002233,0.00134,0.000957,0.000893,0.001276,14,13,13.571429,14,1,0.0067,0.0067,0.0067,0.0067,0.0067,0.0067,0.0067,-0.0067,0.0067,0.0067,-12,-6,-4,-9,-6,-3,-8,-6,-4,0,2,2,0,4,2,4,8,6,-6.208333,-1.875,-0.125,-4.125,-1.5,-1.125,-2,-0.208333,0.416667
2017-06-12 06:00:00,0.008933,0.00536,0.003829,0.003573,0.005105,17,11,13,12,6,0.0134,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0067,0.0201,-4,-9,-3,-1,-6,-3,0,-5,-3,5,3,5,5,3,7,5,7,11,0.708333,-3.208333,1.125,2.875,-1.125,1.5,1.875,1,2.791667
2017-06-13 06:00:00,0.008933,0.00536,0.003829,0.003573,0.005105,19,17,17.428571,17,2,-0.0201,-0.0067,0,0,0,0,0,0,0,-0.0134,-7,-2,-7,-1,1,-4,-1,2,-3,8,7,5,7,7,5,9,7,9,-0.666667,2.708333,-1.208333,3.125,4.875,0.875,3.5,3.875,3
2017-06-14 06:00:00,0.0067,0.00536,0.003829,0.00134,0.002871,15,14,14.142857,14,1,0,-0.0201,-0.0067,0,0,0,0,0,0,0,-6,-11,-6,-11,-5,-3,-8,-5,-2,1,4,3,1,3,3,1,5,3,-2.625,-4.666667,-1.291667,-5.208333,-0.875,0.875,-3.125,-0.5,-0.125
2017-06-15 06:00:00,0,0.00536,0.003829,-0.00536,-0.003829,14,13,13.428571,13,1,0,0,-0.0201,-0.0067,0,0,0,0,0,0,-4,-7,-12,-7,-12,-6,-4,-9,-6,0,0,3,2,0,2,2,0,4,-1.333333,-3.625,-5.666667,-2.291667,-6.208333,-1.875,-0.125,-4.125,-1.5
2017-06-16 06:00:00,0,0.00402,0.003829,-0.00402,-0.003829,16,9,11.571429,11,7,0,0,0,-0.0201,-0.0067,0,0,0,0,0,-3,-2,-5,-10,-5,-10,-4,-2,-7,6,2,2,5,4,2,4,4,2,0.916667,0.666667,-1.625,-3.666667,-0.291667,-4.208333,0.125,1.875,-2.125
2017-06-17 06:00:00,0.011167,0.0067,0.008614,0.004467,0.002552,18,15,16,15,3,0.0335,0.0335,0.0335,0.0335,0.0134,0.0268,0.0335,0.0335,0.0335,0.0335,-6,-1,0,-3,-8,-3,-8,-2,0,9,8,4,4,7,6,4,6,6,-0.166667,2.916667,2.666667,0.375,-1.666667,1.708333,-2.208333,2.125,3.875
2017-06-18 06:00:00,0.011167,0.0067,0.007657,0.004467,0.00351,14,12,12.857143,13,2,-0.0335,0,0,0,0,-0.0201,-0.0067,0,0,0,-5,-10,-5,-4,-7,-12,-7,-12,-6,1,5,4,0,0,3,2,0,2,-1.833333,-4.166667,-1.083333,-1.333333,-3.625,-5.666667,-2.291667,-6.208333,-1.875
2017-06-19 06:00:00,0.0134,0.00804,0.005743,0.00536,0.007657,16,10,12.428571,12,6,0.0067,-0.0268,0.0067,0.0067,0.0067,0.0067,-0.0134,0,0.0067,0.0067,-2,-3,-8,-3,-2,-5,-10,-5,-10,4,3,7,6,2,2,5,4,2,1.541667,0.166667,-2.166667,0.916667,0.666667,-1.625,-3.666667,-0.291667,-4.208333
2017-06-20 06:00:00,0.002233,0.00804,0.005743,-0.005807,-0.00351,20,13,15.428571,14,7,-0.0067,0,-0.0335,0,0,0,0,-0.0201,-0.0067,0,-3,2,1,-4,1,2,-1,-6,-1,10,8,7,11,10,6,6,9,8,1.791667,5.541667,4.166667,1.833333,4.916667,4.666667,2.375,0.333333,3.708333
2017-06-21 06:00:00,0.002233,0.00804,0.005743,-0.005807,-0.00351,22,16,18.285714,18,6,0,-0.0067,0,-0.0335,0,0,0,0,-0.0201,-0.0067,-5,-1,4,3,-2,3,4,1,-4,9,12,10,9,13,12,8,8,11,0.708333,3.791667,7.541667,6.166667,3.833333,6.916667,6.666667,4.375,2.333333
2017-06-22 06:00:00,0,0.00134,0.005743,-0.00134,-0.005743,16,9,11.428571,11,7,0,0,-0.0067,0,-0.0335,0,0,0,0,-0.0201,-8,-11,-7,-2,-3,-8,-3,-2,-5,4,3,6,4,3,7,6,2,2,-3.416667,-5.291667,-2.208333,1.541667,0.166667,-2.166667,0.916667,0.666667,-1.625
2017-06-23 06:00:00,0.002233,0.00268,0.0067,-0.000447,-0.004467,17,12,13.571429,13,5,0.0067,0.0067,0.0067,0,0.0067,-0.0268,0.0067,0.0067,0.0067,0.0067,-2,-7,-10,-6,-1,-2,-7,-2,-1,8,5,4,7,5,4,8,7,3,2,-2.416667,-4.291667,-1.208333,2.541667,1.166667,-1.166667,1.916667,1.666667
2017-06-24 06:00:00,0.002233,0.00134,0.001914,0.000893,0.000319,18,17,17.857143,18,1,-0.0067,0,0,0,-0.0067,0,-0.0335,0,0,0,-4,-1,-6,-9,-5,0,-1,-6,-1,6,9,6,5,8,6,5,9,8,0.5,3,-1.416667,-3.291667,-0.208333,3.541667,2.166667,-0.166667,2.916667
2017-06-25 06:00:00,0.0067,0.00402,0.003829,0.00268,0.002871,16,14,15,15,2,0.0134,0.0067,0.0134,0.0134,0.0134,0.0067,0.0134,-0.0201,0.0134,0.0134,-3,-6,-3,-8,-11,-7,-2,-3,-8,0,4,7,4,3,6,4,3,7,-1.291667,-1.5,1,-3.416667,-5.291667,-2.208333,1.541667,0.166667,-2.166667
